intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
2960000,0.010494555949101404,0.8878224355128974,0.010494555949101404,0.007274394544820118,5.585135135135135,5.0,3.4229228237595675,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_014131695.1 Erysipelatoclostridium ramosum DSM 1402 strain=DSM 1402, ASM1413169v1",7067e76f1f8fb6fb2a7b6a18482cbfb2,0.8878224355128974,2960000,0,77406000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.9145245614938119,0.9976697092354312,0.9560971353646215,0.9976697092354312,False,16532,16532,2272629,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Thomasclavelia;s__Thomasclavelia ramosa
409000,0.0014500923591832682,0.06641086186540732,0.0007977280704553432,0.0005179023940995209,5.231111111111111,1.0,8.532807854190976,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_902381825.1 Coprococcus catus, UHGG_MGYG-HGUT-01714",2077384ee8a75e96e14b40334da8965d,0.12072018890200709,225000,74,19259000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8797131653490669,0.9593910980488762,0.9195521316989715,0.9593910980488762,False,1177,1141324,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A;s__Coprococcus_A catus_A
239000,0.0008473644837281201,0.04582792909641158,0.0007516371152734789,0.0001566467734064821,1.679245283018868,1.0,2.227813759582118,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_012317185.1 [Clostridium] innocuum strain=ATCC 14501, ASM1231718v1",91693cab416177f5c43d8f522dba510f,0.051664504971897965,212000,75,19047000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8704946042099714,0.9435577279077846,0.907026166058878,0.9435577279077846,False,356,1141680,2272629,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum
474000,0.0016805471350925896,0.06520395550061804,0.0007480916571825663,0.0002112091326828972,2.2748815165876777,1.0,4.571733092534384,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025149785.1 Coprococcus comes ATCC 27758 strain=ATCC 27758, ASM2514978v1",3a055d916786f743b82f17b95fcc483f,0.14647713226205192,211000,76,18836000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8822609810505206,0.9630360521829685,0.9226485166167446,0.9630360521829685,False,480,1142160,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes
209000,0.000741000741000741,0.10982658959537572,0.000741000741000741,0.00010252443315648969,1.1148325358851674,1.0,0.33348973384165786,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003584685.1 Lactobacillus paragasseri strain=JCM 5343, ASM358468v1",dd43f8de9cf573829c431ff23d64ce32,0.10982658959537572,209000,77,18627000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8682082232425884,0.9576136833817128,0.9129109533121507,0.9576136833817128,False,233,1142393,2272629,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus paragasseri
222000,0.0007870916961826052,0.09908609908609908,0.0007303643667280031,0.00010032433802437617,1.1067961165048543,1.0,0.3528695503958495,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000014445.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293 strain=ATCC 8293, ASM1444v1",837eab1705385707ab003a412822e7f8,0.10678210678210678,206000,78,18421000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8692360939868067,0.957085971696845,0.9131610328418258,0.957085971696845,False,228,1142621,2272629,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc;s__Leuconostoc mesenteroides
227000,0.0008048189866371685,0.08333333333333333,0.0007126370762734399,9.636416678657185e-05,1.0895522388059702,1.0,0.3758112928959454,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003425665.1 Evtepia gabavorous strain=KLE1738, ASM342566v1",825783787e9721103d4e3c056974af66,0.09411276948590382,201000,79,18220000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8696157882391157,0.954718771880075,0.9121672800595954,0.954718771880075,False,219,1142840,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia gabavorous
497000,0.0017620926711835803,0.05244941427050053,0.0006984552439097893,0.00013332576500607886,1.5380710659898478,1.0,1.8400017476888029,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900066355.1 uncultured Ruminococcus sp., 13414_6#66",45f1a5c0fe40b26dd1259bddded57c5d,0.13232161874334397,197000,80,18023000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.883081046476414,0.9611188049641686,0.9220999257202913,0.9611188049641686,False,303,1143143,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066355
524000,0.0018578200396382214,0.09238095238095238,0.0006878188696370515,0.0003656558109572658,4.283505154639175,4.0,2.4698253376356467,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900544235.1 uncultured Collinsella sp., UMGS652",01bec0b8606b77cfabe7945e6e5c1b9d,0.24952380952380954,194000,81,17829000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8839975305799163,0.9731474893064013,0.9285725099431588,0.9731474893064013,False,831,1143974,2272629,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900544235
584000,0.00207054752509298,0.09220532319391635,0.0006878188696370515,0.00015840684951217292,1.8556701030927836,1.0,1.5564279135028765,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000164675.2 Streptococcus parasanguinis ATCC 15912 strain=ATCC 15912, ASM16467v2",1398f0941c34c78561db27a0344d2657,0.27756653992395436,194000,82,17635000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.885878618418253,0.9751818949211276,0.9305302566696902,0.9751818949211276,False,360,1144334,2272629,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus parasanguinis
327000,0.0011593647957284321,0.05962732919254658,0.0006807279534552262,0.00013464582208534698,1.59375,1.0,2.189359328852469,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_020687205.1 Hominisplanchenecus faecis strain=CLA-AA-H246, ASM2068720v1",0a411542971e35712722644c0bed8e6b,0.1015527950310559,192000,83,17443000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.875862007832509,0.9561441455768971,0.916003076704703,0.9561441455768971,False,306,1144640,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hominisplanchenecus;s__Hominisplanchenecus faecis
637000,0.002258456803911349,0.05276312135517912,0.0006736370372734009,0.0007555126683677802,9.036842105263158,8.0,11.620024029611704,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_004123145.1 Blautia sp. KGMB01111 strain=KGMB01111, ASM412314v1",aebd2d7ffb499bdcdd21e8d84a624740,0.17689530685920576,190000,84,17253000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8873888277538041,0.9666056724433965,0.9269972500986003,0.9666056724433965,False,1717,1146357,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__Oliverpabstia faecicola
585000,0.0020740929831838924,0.08693586698337293,0.0006488188306370124,0.00025477101629874473,3.1639344262295084,2.0,2.604202118364799,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003252755.1 Haemophilus parainfluenzae strain=C2006002596, ASM325275v1",6b0a6059f1d000ec4b53aa54480e1ad2,0.27790973871733965,183000,85,17070000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8859083369205316,0.9752055231408491,0.9305569300306904,0.9752055231408491,False,579,1146936,2272629,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D parainfluenzae_N
612000,0.0021698203516385337,0.04846870838881491,0.0006452733725460998,0.0001570867924329048,1.9615384615384615,1.0,2.356579250737014,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_009707925.1 Blautia luti DSM 14534 strain=DSM 14534, ASM970792v1",1c6c4b2fe1822c673ff6fbdc03a3eda3,0.162982689747004,182000,86,16888000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.886692459609758,0.9650543968444996,0.9258734282271288,0.9650543968444996,False,357,1147293,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A luti
219000,0.0007764553219098674,0.07039499413375049,0.0006381824563642745,0.00015620675438005938,1.9722222222222223,1.0,1.8780325270983742,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_018408575.1 Oscillibacter sp. MM50 strain=MM50, ASM1840857v1",e6e6d5e92963e67195839cba6e2f7cae,0.08564724286272976,180000,87,16708000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8690042322914302,0.9529559181592836,0.910980075225357,0.9529559181592836,False,355,1147648,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas coprocola
224000,0.0007941826123644306,0.0719482619240097,0.0006310915401824493,9.724420483941726e-05,1.2415730337078652,1.0,0.6560537434760957,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900539945.1 uncultured Faecalibacterium sp., UMGS183",3bb5b6dd2b10e5252389d662c26718aa,0.09054163298302344,178000,88,16530000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8693889680492083,0.953994883639309,0.9116919258442586,0.953994883639309,False,221,1147869,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900539945
786000,0.002786730059457332,0.07800453514739229,0.0006098187916369735,0.00022044953223777396,2.9127906976744184,2.0,2.2434554178780752,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001813295.1 Streptococcus sp. HMSC072G04 strain=HMSC072G04, ASM181329v1",873f34a02fc25ce10a575c93f7090544,0.3564625850340136,172000,89,16358000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8910535845146094,0.9799771735244119,0.9355153790195107,0.9799771735244119,False,501,1148370,2272629,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp001813295
214000,0.0007587280314553041,0.06355140186915888,0.0006027278754551482,9.108393846949943e-05,1.2176470588235293,1.0,1.0817933335942667,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000765235.1 Oscillibacter sp. ER4 strain=ER4, ASM76523v1",b86d494b379656b1b7a7b4d8bf763e29,0.08,170000,90,16188000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8686107866030631,0.9516822308219354,0.9101465087124992,0.9516822308219354,False,207,1148577,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp000765235
256000,0.0009076372712736349,0.058057705840957076,0.000585000585000585,0.00011044477563209833,1.5212121212121212,1.0,3.2466073271682814,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_021029595.1 Oscillospiraceae bacterium MH27-2 strain=MH27-2, ASM2102959v1",9f80a4aa0c0cd140334b7bd48cda4f2a,0.09007741027445461,165000,91,16023000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8716682392326799,0.9538987339735794,0.9127834866031297,0.9538987339735794,False,251,1148828,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp003531055
573000,0.0020315474860929405,0.05450874831763122,0.0005743642107278471,0.00043297872199993926,6.074074074074074,6.0,3.7442228018074406,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025150085.1 Dorea longicatena strain=DSM 13814, ASM2515008v1",77e56408450c979b22420d0739bfd623,0.19279946164199194,162000,92,15861000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8855483816004515,0.9682387664823585,0.926893574041405,0.9682387664823585,False,984,1149812,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A longicatena
181000,0.0006417279144551872,0.049282595134123516,0.0005601823783641965,8.052348183535456e-05,1.1582278481012658,1.0,0.6008659563100006,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003460745.1 Firmicutes bacterium AM55-24TS strain=AM55-24TS, ASM346074v1",80420d374bef48c7644cd7f87f70f8f9,0.05645664379288833,158000,93,15703000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8657630326455719,0.9452002430690519,0.9054816378573118,0.9452002430690519,False,183,1149995,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA1381;g__CAG-41;s__CAG-41 sp900066215
953000,0.0033788215606397423,0.042923118717739746,0.0005601823783641965,0.00019844858091663884,2.8544303797468356,2.0,3.825010878394539,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_013300825.1 Blautia wexlerae strain=MSK.20.46, ASM1330082v1",f0cfb5d5e2d9fea502197382ec21bc76,0.2588970388481391,158000,94,15545000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8944260032984498,0.9738513887281387,0.9341386960132942,0.9738513887281387,False,451,1150446,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae_B
641000,0.0022726386362749997,0.07188940092165899,0.0005530914621823713,0.00025125086408736314,3.66025641025641,3.5,2.007986601216262,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000024945.1 Veillonella parvula DSM 2008 strain=DSM 2008, ASM2494v1",e0f8fd6bf8a6f676ff9f4dba05931b1b,0.29539170506912443,156000,95,15389000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8874977536106818,0.9763727564081094,0.9319352550093956,0.9763727564081094,False,571,1151017,2272629,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella parvula
919000,0.0032582759855487127,0.07742257742257742,0.0005495460040914587,0.0001931683525995664,2.832258064516129,2.0,2.687652422897338,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900751995.1 Lachnospiraceae bacterium, ERS235547_23",bade4874fabdb283efa57fef3722cef1,0.45904095904095904,155000,96,15234000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8937891045453067,0.9848489722742731,0.9393190384097899,0.9848489722742731,False,439,1151456,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900751995
463000,0.0016415470960925507,0.07960965588084232,0.0005495460040914587,0.0001232053273983567,1.8064516129032258,1.0,1.1193130047030626,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003463825.1 Veillonella sp. AM51-8BH strain=AM51-8BH, ASM346382v1",2d4d8dadadaddd661e40a415515f6c39,0.23780174627632256,155000,97,15079000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8818548838753265,0.9722297860264512,0.9270423349508888,0.9722297860264512,False,280,1151736,2272629,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella sp003463825
153000,0.0005424550879096334,0.12944162436548223,0.0005424550879096334,7.568327254470484e-05,1.1241830065359477,1.0,0.3297902172952383,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001717505.1 Dialister pneumosintes strain=F0677, ASM171750v1",48b5ae79a121c8e5e7a7b80e3fd690ff,0.12944162436548223,153000,98,14926000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8629147993630939,0.9607041912101064,0.9118094952866002,0.9607041912101064,False,172,1151908,2272629,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Allisonella;s__Allisonella pneumosinta
397000,0.0014075468620923166,0.07506172839506173,0.0005389096298187207,0.00020284877118086585,3.0328947368421053,2.0,2.583901994123511,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900759045.1 uncultured Collinsella sp., ERS608576_11",ce34754e0520bb838bb7dfdd0083a2e6,0.19604938271604938,152000,99,14774000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8791996511918414,0.9685561728065669,0.9238779119992042,0.9685561728065669,False,461,1152369,2272629,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900759045
502000,0.0017798199616381434,0.07480314960629922,0.0005389096298187207,0.0004430991596076614,6.625,6.0,4.366156475485166,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002834225.1 Ruminococcus bromii strain=ATCC 27255, ASM283422v1",cc0d1920d867de31a7e6286955b7e12a,0.2470472440944882,152000,100,14622000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8832543914077552,0.9729571764955547,0.9281057839516549,0.9729571764955547,False,1007,1153376,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii
176000,0.000624000624000624,0.04377605717689101,0.0005211823393641576,9.196397652234483e-05,1.4217687074829932,1.0,2.866473265271695,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900547475.1 uncultured Clostridium sp., UMGS990",236ba148e55452ea304ef11ba2b72b98,0.052412150089338895,147000,101,14475000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8652876210430764,0.9438235794087791,0.9045556002259278,0.9438235794087791,False,209,1153585,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900547475
630000,0.002233638597274961,0.03253844439491865,0.000517636881273245,0.010982874899510655,170.95890410958904,197.5,212.85620835299935,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002965065.1 Escherichia sp. MOD1-EC7003 strain=MOD1-EC7003, ASM296506v1",10464a15002925b3d236f1c4c1df1115,0.14040561622464898,146000,102,14329000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.887196583851641,0.9622369916215339,0.9247167877365874,0.9622369916215339,False,24960,1178545,2272629,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia sp002965065
800000,0.0028363664727301093,0.06797937177684013,0.0005140914231823323,0.00016896730614631778,2.6482758620689655,2.0,1.7947472571377752,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_016648855.1 Streptococcus parasanguinis strain=6.1, ASM1664885v1",09d4055a990f3a74601ce0a2420c8e00,0.3750586029067042,145000,103,14184000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8913620985649916,0.9809548134772347,0.9361584560211131,0.9809548134772347,False,384,1178929,2272629,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus parasanguinis_L
337000,0.0011948193766375586,0.030040053404539385,0.00047863684227320594,0.012925558901166886,217.59259259259258,239.0,82.65826985099523,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_019415335.1 Citrobacter sp., ASM1941533v1",97052f3ccc2b5e4740a4368469a5a05a,0.07498887405429462,135000,104,14049000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8763794818262913,0.950475910671928,0.9134276962491097,0.950475910671928,False,29375,1208304,2272629,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_A;s__Citrobacter_A sp019415335
481000,0.0017053653417289782,0.041990668740279936,0.00047863684227320594,0.0005641043918739046,9.496296296296297,9.0,4.371412305175312,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_934309345.1 uncultured Mediterraneibacter sp., ERR7738595_bin.190",136dc434e251d95d4ae62e9116676515,0.14961119751166407,135000,105,13914000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8825146233950252,0.9634359006841035,0.9229752620395644,0.9634359006841035,False,1282,1209586,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter sp934309345
280000,0.0009927282654555382,0.03940017641870038,0.00047509138418229326,0.00017776768667477182,3.014925373134328,1.0,4.201963071130831,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000469345.1 Eubacterium ramulus ATCC 29099 strain=ATCC 29099, ASM46934v1",8221e40b6dea7608c75d90b7e6d6d600,0.08232872684504558,134000,106,13780000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8732011948835972,0.9522178139890136,0.9127095044363054,0.9522178139890136,False,404,1209990,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__Eubacterium_I ramulus
537000,0.0019039109948200857,0.06728299948638931,0.00046445500990955534,0.00018568802915038048,3.2213740458015265,3.0,2.3290075084880155,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900756155.1 Pasteurellaceae bacterium, ERS473369_3",d3dff2892c4d8b9f594aa1ff51f9fbe3,0.275808936825886,131000,107,13649000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8844224092426195,0.9750604384207442,0.9297414238316819,0.9750604384207442,False,422,1210412,2272629,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D sp900756155
250000,0.0008863645227281591,0.04191419141914191,0.0004502731775459048,8.184353891462267e-05,1.4645669291338583,1.0,1.2218179020123952,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023347255.1 Faecalibacterium sp. I4384 strain=I4384, ASM2334725v1",1ea2dc0eabe05329a021ee2c38093f28,0.08250825082508251,127000,108,13522000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8712629816449625,0.9522584839159812,0.9117607327804719,0.9522584839159812,False,186,1210598,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_D
570000,0.0020209111118202026,0.05868320610687023,0.00043609134518225425,7.832338670324105e-05,1.4471544715447155,1.0,0.7565782194557296,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_019423795.1 Clostridiales bacterium, ASM1942379v1",9d815b2ed0b1a060cf10e8f16abcf956,0.2719465648854962,123000,109,13399000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.885457238083139,0.9747908471330076,0.9301240426080732,0.9747908471330076,False,178,1210776,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes sp019423795
136000,0.00048218230036411856,0.06558265582655827,0.000429000429000429,7.084306325405511e-05,1.3305785123966942,1.0,1.5341211700830415,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000148585.2 Streptococcus mitis NCTC 12261 strain=NCTC 12261, ASM14858v3",6fb08577a4e4563b7d4493118128c9d1,0.07371273712737128,121000,110,13278000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8609242218860286,0.9501560799941792,0.9055401509401039,0.9501560799941792,False,161,1210937,2272629,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mitis
190000,0.0006736370372734009,0.03758221108675227,0.0004254549709095164,9.328403360161293e-05,1.7666666666666666,1.0,1.6265163865007803,/tmp/nxf.XXXXRret5U/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900167555.1 Gemmiger formicilis strain=ATCC 27749, IMG-taxon 2590828806 annotated assembly",316f66857e7940a11e48de3faf3d397d,0.05950516755402443,120000,111,13158000,ERR688560_2.fastq.gz,ERR688560,566f6270,282051000,51,DNA,1000,282051,True,0.8665872073965506,0.9461754173844352,0.9063813123904929,0.9461754173844352,False,212,1211149,2272629,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis
