intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
3598000,0.0061722676822259966,0.8424256614376024,0.0061722676822259966,0.022317938101876197,20.063646470261258,20.0,5.719796448911839,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000426485.1 Dysgonomonas capnocytophagoides DSM 22835 strain=DSM 22835, ASM42648v1",6bceacfaadf7ac4a75a3d4e51fe26883,0.8424256614376024,3598000,0,89496000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.9050558655001543,0.9966434916651856,0.9508496785826699,0.9966434916651856,False,72189,72189,3234573,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas capnocytophagoides
446000,0.000765100440876263,0.05505443234836703,0.00030363851577376355,0.0009519030796336951,17.3954802259887,16.0,8.640437182972041,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_934309345.1 uncultured Mediterraneibacter sp., ERR7738595_bin.190",136dc434e251d95d4ae62e9116676515,0.13872472783825818,177000,73,9987000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8687532458905713,0.9620097815051366,0.915381513697854,0.9620097815051366,False,3079,1642622,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter sp934309345
512000,0.0008783215823512257,0.047137150466045274,0.00030363851577376355,0.00026773240239128936,4.892655367231638,1.0,7.794304907701687,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_009707925.1 Blautia luti DSM 14534 strain=DSM 14534, ASM970792v1",1c6c4b2fe1822c673ff6fbdc03a3eda3,0.13635153129161118,177000,74,9810000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8711072701548987,0.9616843517840874,0.9163958109694931,0.9616843517840874,False,866,1643488,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A luti
638000,0.0010944710342579726,0.03761822871883061,0.0003002075720927041,0.0018827832916431318,34.8,38.0,21.75079637294099,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_004211955.1 Escherichia sp. E1V33 strain=E1V33, ASM421195v1",e9fb153d1248b2562fc0e641351fabc1,0.13714531384350817,175000,75,9635000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8748733386384097,0.9617938148306879,0.9183335767345489,0.9617938148306879,False,6090,1649578,3234573,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia sp004211955
732000,0.001255725387267768,0.03367823087847434,0.00028476832552793644,0.010785658570698513,210.16265060240963,246.5,121.13868902426044,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_019583405.1 Bacteroides fragilis strain=S82, ASM1958340v1",688746506041d9beb5b737a2cbf12d0c,0.14850882531953744,166000,76,9469000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.877234254620279,0.9632962026675979,0.9202652286439384,0.9632962026675979,False,34887,1684465,3234573,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis_B
365000,0.0006261472217933543,0.03796594569719282,0.00028305285368740674,0.0004420985397454316,8.666666666666666,5.0,8.307961375826336,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900754605.1 uncultured Oscillospiraceae bacterium, ERS396504_64",f167964a7b0f7c95cf930e6cf86141da,0.0839852738150023,165000,77,9304000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8653458883117465,0.9525898373840057,0.9089678628478761,0.9525898373840057,False,1430,1685895,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900754605
313000,0.000536942686085808,0.03286920794339192,0.0002470279450362822,0.0008035063669918718,18.04861111111111,7.5,20.049359182441297,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_019417795.1 Clostridiales bacterium, ASM1941779v1",5a199efdf60fbe8e0dc767e0c79a1bc4,0.07144487559917827,144000,78,9160000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8627419979163717,0.949574065525927,0.9061580317211494,0.949574065525927,False,2599,1688494,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp019417795
165000,0.00028305285368740674,0.04132231404958678,0.0002315886984715146,5.3484648514657115e-05,1.2814814814814814,1.0,0.6283647425318073,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900167005.1 Butyricicoccus pullicaecorum DSM 23266 strain=DSM 23266, IMG-taxon 2585428076 annotated assembly",2d110417033dcbd61ceef99935b5d9b3,0.050505050505050504,135000,79,9025000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8519787745083647,0.9431378891812593,0.8975583318448119,0.9431378891812593,False,173,1688667,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__Butyricicoccus pullicaecorum
139000,0.00023845058583363355,0.05649957519116398,0.00022815775479045512,4.606481288256595e-05,1.1203007518796992,1.0,0.4074050280945584,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025149465.1 [Clostridium] spiroforme DSM 1552 strain=DSM 1552, ASM2514946v1",3d35e4d0825808bd708f8bfd032ab3df,0.059048428207306713,133000,80,8892000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8491190726057557,0.946032477140983,0.8975757748733694,0.946032477140983,False,149,1688816,3234573,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Thomasclavelia;s__Thomasclavelia spiroformis
269000,0.00046146192510249947,0.06443298969072164,0.0002144339800662172,4.637397270056975e-05,1.2,1.0,0.47328638264796924,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_905188195.1 Streptococcus parasanguinis, SRR413738-mag-bin.5",37ef2ecd1c6f247d9f2a002ec38e7d1b,0.138659793814433,125000,81,8767000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8601830876280985,0.9620009501486749,0.9110920188883866,0.9620009501486749,False,150,1688966,3234573,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus parasanguinis_P
265000,0.0004546000377403805,0.03348090758162701,0.00020757209270409827,0.0005246442111524458,14.024793388429751,16.0,8.793745720697572,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_018374635.1 Clostridiales bacterium, ASM1837463v1",6a67f3bac886b8e184c2874a66fe8387,0.07332595462091865,121000,82,8646000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8599304408352916,0.950058070405523,0.9049942556204074,0.950058070405523,False,1697,1690663,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor_A;s__Pseudoflavonifractor_A sp018374635
129000,0.00022129586742833615,0.03191180736872643,0.00018870190245827114,4.977473069861153e-05,1.4636363636363636,1.0,3.047136577561637,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900447045.1 Clostridium paraputrificum strain=NCTC11833, 52087_F01",ee6aec9e0ad8c0135abeed186229a45f,0.03742384682332463,110000,83,8536000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8478769128806272,0.9376106207880143,0.8927437668343208,0.9376106207880143,False,161,1690824,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium paraputrificum
109000,0.0001869864306177414,0.02288770053475936,0.00018355548693668193,3.4625899616425416e-05,1.0467289719626167,1.0,0.21105775309600402,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001458595.1 Clostridium neonatale strain=LCDC no.99-A-005, Clostridium neonatale",c15d0c5b074a933d4457f8be431c43ca,0.023315508021390374,107000,84,8429000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.845080804512752,0.9289514926951475,0.8870161486039498,0.9289514926951475,False,112,1690936,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium neonatale
218000,0.0003739728612354828,0.031306441902468396,0.00017840907141509273,0.001010334285236413,31.423076923076923,16.0,34.23327562129154,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_013304445.1 Blautia hansenii strain=MSK.15.26, ASM1330444v1",6863e91bf03a789759f0f329d888ab72,0.06562311860325105,104000,85,8325000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8566448060063194,0.9479927949615448,0.9023188004839321,0.9479927949615448,False,3268,1694204,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp900541955
212000,0.0003636800301923044,0.02339845524761472,0.000176693599574563,0.00010573265775729904,3.320388349514563,2.0,3.0023084718036994,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_021772025.1 Enterocloster bolteae, ASM2177202v1",d1f43b2b55c86edeef9f83a309127eff,0.0481599273057701,103000,86,8222000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8561761515357939,0.9422590345795447,0.8992175930576694,0.9422590345795447,False,342,1694546,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__UMGS1370 sp021772025
686000,0.0011768136826034,0.018785336494619734,0.000176693599574563,5.1629689606634325e-05,1.6213592233009708,1.0,1.015572963294196,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_020526085.1 Klebsiella africana strain=200023, ASM2052608v1",bd1c6748d2f652b822f49bed0b00d34c,0.1251139886923217,103000,87,8119000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8761185914345939,0.9600638453766818,0.9180912184056378,0.9600638453766818,False,167,1694713,3234573,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella africana
534000,0.0009160619628428799,0.02321347291761493,0.00017497812773403323,0.0010517617008489219,33.35294117647059,37.0,21.92708373572287,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_021307345.1 Escherichia coli strain=E69, ASM2130734v1",16da23244605ebeb4b38a016ebcc0853,0.12152935821574874,102000,88,8017000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8718261654613796,0.9595167768399098,0.9156714711506446,0.9595167768399098,False,3402,1698115,3234573,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia ruysiae
148000,0.00025388983239840116,0.04129554655870445,0.00017497812773403323,0.0001307746030156067,4.147058823529412,1.0,8.427775110328067,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900757715.1 uncultured Veillonella sp., ERS537359_13",7997bdf6c6348469a32cdb3a09e8cc01,0.05991902834008097,102000,89,7915000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8501642706820247,0.9463040125618608,0.8982341416219428,0.9463040125618608,False,423,1698538,3234573,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella sp900757715
148000,0.00025388983239840116,0.051094890510948905,0.0001681162403719143,3.2461780890398825e-05,1.0714285714285714,1.0,0.25753937681885636,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_905209685.1 uncultured Veillonella sp., ERR2013587-mag-bin.23",9823eec8aeddfec650c002f6d29371ef,0.07716371220020855,98000,90,7817000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8501642706820247,0.9510088770967582,0.9005865738893915,0.9510088770967582,False,105,1698643,3234573,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella sp905209685
462000,0.0007925479903247388,0.026907073509015257,0.00016640076853138456,0.0001709653793561005,5.701030927835052,4.0,8.656283038960188,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003478035.1 Clostridium sp. OF03-18AA strain=OF03-18AA, ASM347803v1",86ff0e7697688dce4a633d3f845b8f4e,0.12815533980582525,97000,91,7720000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.869353846029848,0.9605160833646235,0.9149349646972358,0.9605160833646235,False,553,1699196,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas sp900066785
361000,0.0006192853344312353,0.02541026998411858,0.00016468529669085483,0.00021764851187467402,7.333333333333333,7.0,4.814618941884763,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_018919065.1 Blautia sp. MSJ-9 strain=MSJ-9, ASM1891906v1",3f68c69a571a1395bf239b4d0e6bb427,0.09555320275277925,96000,92,7624000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8651589361885275,0.955003160378175,0.9100810482833512,0.955003160378175,False,704,1699900,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp018919065
100000,0.00017154718405297377,0.019222986645082964,0.0001629698248503251,5.193884942463812e-05,1.768421052631579,1.0,2.3235754281027985,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_001028025.1 Faecalicatena fissicatena strain=KCTC 15010, ASM102802v1",c8693ca82a0a9cab95874400994481e4,0.020234722784297856,95000,93,7529000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8436540276228726,0.9263737084103828,0.8850138680166277,0.9263737084103828,False,168,1700068,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Muricomes;s__Muricomes fissicatena_A
229000,0.0003928430514813099,0.03670788253477589,0.0001629698248503251,0.00017405697753613848,5.926315789473684,4.0,5.120119458440209,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900544395.1 uncultured Ruminococcus sp., UMGS669",3233c29d6f08d92c1fdcfbdb777a7684,0.08848531684698609,95000,94,7434000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8574720679991618,0.9535652496571132,0.9055186588281374,0.9535652496571132,False,563,1700631,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B sp900544395
96000,0.00016468529669085483,0.024795568451595886,0.00016125435300979536,3.122514161838363e-05,1.074468085106383,1.0,0.2625311208351717,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_017873245.1 Clostridium tertium strain=DSM 2485, ASM1787324v1",0daa264f304e50a387c2542ba94c6925,0.02532313373780005,94000,95,7340000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8429790107505774,0.9304572422056723,0.8867181264781248,0.9304572422056723,False,101,1700732,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium tertium
688000,0.0011802446262844596,0.04341603053435115,0.00015610793748820613,0.00013850359846570166,4.923076923076923,5.0,2.3915178371719104,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_019423795.1 Clostridiales bacterium, ASM1942379v1",9d815b2ed0b1a060cf10e8f16abcf956,0.3282442748091603,91000,96,7249000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8761686039480078,0.9783937501074326,0.9272811770277202,0.9783937501074326,False,448,1701180,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes sp019423795
399000,0.0006844732643713653,0.021961932650073207,0.0001543924656476764,0.00019507984516039674,7.011111111111111,6.0,6.720605866279954,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000285855.2 Ruminococcus sp. JC304, ASM28585v2",d531218b22b575d3882f43062762ff19,0.09736456808199122,90000,97,7159000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.866858409037153,0.9553548756022086,0.9111066423196807,0.9553548756022086,False,631,1701811,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000285855
108000,0.00018527095877721167,0.018453244868339207,0.00015267699380714666,0.00021857599132868541,7.943820224719101,4.0,35.35036816252566,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_905215345.1 uncultured bacterium, ERR1600605-mag-bin.30",342017e38507fc02d9e786ec1e0c4e11,0.022392701637984656,89000,98,7070000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8449280963841106,0.9282162066587827,0.8865721515214466,0.9282162066587827,False,707,1702518,3234573,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp905215345
96000,0.00016468529669085483,0.026165413533834586,0.0001492460501260872,4.173657543051278e-05,1.5517241379310345,1.0,2.5132230563156686,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_016900655.1 Drancourtella massiliensis strain=An770, ASM1690065v1",4d97880c9c6d7e121130fea4d1af7cc6,0.02887218045112782,87000,99,6983000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8429790107505774,0.9328532419218336,0.8879161263362054,0.9328532419218336,False,135,1702653,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__Sellimonas avistercoris
426000,0.0007307910040656682,0.030987969376594968,0.00014581510644502772,5.410296815066471e-05,2.0588235294117645,2.0,1.4741134218990197,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000269965.1 Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088 strain=JCM 1222, ASM26996v1",9e122949c1d8c7291ae948248c84e820,0.15530441122858185,85000,100,6898000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8679720667996905,0.9641416817083935,0.916056874254042,0.9641416817083935,False,175,1702828,3234573,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium infantis
287000,0.0004923404182320347,0.04018912529550828,0.00014581510644502772,3.2461780890398825e-05,1.2352941176470589,1.0,0.5234963637949881,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_009717815.1 Streptococcus parasanguinis strain=BIOML-A3, ASM971781v1",dd415b2478655ccd892f716ec90ea830,0.13569739952718676,85000,101,6813000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.861276228258634,0.9615936760780062,0.91143495216832,0.9615936760780062,False,105,1702933,3234573,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus parasanguinis_F
536000,0.0009194929065239394,0.05722070844686648,0.00014409963460449796,0.0003175071330899009,12.226190476190476,13.0,6.3289794379207445,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_019410105.1 Clostridiales bacterium, ASM1941010v1",31feafc2ea10d8f015855bbbe6a17429,0.3651226158038147,84000,102,6729000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8718900730394785,0.9804385236646763,0.9261642983520775,0.9804385236646763,False,1027,1703960,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__DXTB01;s__DXTB01 sp019410105
217000,0.0003722573893949531,0.0297029702970297,0.00014409963460449796,0.0009522122394516988,36.666666666666664,39.0,23.413637323116046,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900765705.1 uncultured Faecalibacterium sp., SRS294968_37",4d091449c88adab74bc019ab4d12afb5,0.07673267326732673,84000,103,6645000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8565675819628322,0.9509044267816432,0.9037360043722378,0.9509044267816432,False,3080,1707040,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900765705
228000,0.0003911275796407802,0.01846906987093903,0.00014238416276396822,0.0008372047871542859,32.626506024096386,35.0,19.396131053391166,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_019415335.1 Citrobacter sp., ASM1941533v1",97052f3ccc2b5e4740a4368469a5a05a,0.050734312416555405,83000,104,6562000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8573984903918178,0.9432216493500727,0.9003100698709452,0.9432216493500727,False,2708,1709748,3234573,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_A;s__Citrobacter_A sp019415335
320000,0.0005489509889695161,0.033535353535353536,0.00014238416276396822,5.935868505672928e-05,2.3132530120481927,2.0,1.6275320280258585,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_905201915.1 uncultured Lachnospiraceae bacterium, SRR413759-mag-bin.6",26f1d4b56bef975a9d3aa899ba613dd9,0.1292929292929293,83000,105,6479000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8631162351290734,0.9606825397692031,0.9118993874491383,0.9606825397692031,False,192,1709940,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp900555025
275000,0.0004717547561456779,0.022347872913301023,0.00014238416276396822,0.0003103964572758135,12.096385542168674,12.0,4.622142771828285,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900683735.1 Fusobacterium ulcerans ATCC 49185, Fusobacterium ulcerans 81A6",5deba3416ea7c01eda5e088e063cc83a,0.07404415724286484,83000,106,6396000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.860555234703216,0.950239660637642,0.905397447670429,0.950239660637642,False,1004,1710944,3234573,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A ulcerans_A
185000,0.0003173622904980015,0.022186147186147188,0.0001406686909234385,0.00019848060315843854,7.829268292682927,6.0,7.200617991853505,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900553145.1 uncultured Desulfovibrio sp., UMGS1582",23e6a6bd4fcb48f0b7a1c50a4fa00283,0.05005411255411255,82000,107,6314000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8538921981867927,0.9429720470486548,0.8984321226177238,0.9429720470486548,False,642,1711586,3234573,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila sp900553145
183000,0.000313931346816942,0.02152317880794702,0.00013380680356131955,0.0005144419371583205,21.333333333333332,2.0,65.48921748530522,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900756035.1 uncultured Anaerostipes sp., ERS473319_7",cefd1ab0113d431e6a4d258cd0885f80,0.050496688741721855,78000,108,6236000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8537102268279634,0.9431348271943713,0.8984225270111673,0.9431348271943713,False,1664,1713250,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes sp900756035
249000,0.00042715248829190466,0.041379310344827586,0.00013380680356131955,0.00014035855737372445,5.82051282051282,6.0,2.818180854160839,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900772675.1 Lachnospiraceae bacterium, SRS883021_119",d4c456021a0e52a18f9e9140a659c495,0.13209549071618037,78000,109,6158000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8588810066580838,0.9610865724221077,0.9099837895400957,0.9610865724221077,False,454,1713704,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter sp900772675
